dataset,method,run_id,epoch,train_box_loss,train_cls_loss,train_dfl_loss,train_loss,val_box_loss,val_cls_loss,val_dfl_loss,val_loss,precision,recall,map50,map50_95,learning_rate
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e50,22,1.55685,2.22653,1.09418,4.87756,1.45003,2.19014,1.10125,4.74142,0.39659,0.47947,0.41229,0.22575,0.000565291
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e50,23,1.64982,2.19998,1.12483,4.97463,1.40717,2.1699,1.07968,4.65675,0.38641,0.49235,0.42741,0.23597,0.0005379785
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e50,24,1.52323,2.16907,1.11205,4.80435,1.43318,2.16246,1.08488,4.68052,0.3824,0.49513,0.4302,0.2283,0.000510336
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e50,25,1.54293,2.07289,1.08395,4.69977,1.59066,2.29299,1.12348,5.00713,0.36515,0.47811,0.40568,0.17188,0.000482473
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e50,26,1.5479,2.0698,1.08452,4.7022200000000005,1.50298,2.17883,1.09999,4.7818000000000005,0.38601,0.51569,0.43833,0.20514,0.00045450000000000004
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e50,27,1.51079,2.06406,1.10213,4.67698,1.35806,2.00591,1.0674,4.43137,0.39806,0.54743,0.48978,0.27767,0.00042652699999999995
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e50,28,1.51287,2.07191,1.10121,4.68599,1.38994,2.01086,1.07483,4.475630000000001,0.42056,0.53544,0.49091,0.26759,0.000398664
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e50,29,1.52251,2.01498,1.09473,4.63222,1.56716,2.15268,1.12042,4.840260000000001,0.43074,0.48496,0.4552,0.20518,0.0003710215
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e50,30,1.4642,1.98731,1.07233,4.52384,1.5759,2.14598,1.1216,4.8434800000000005,0.45548,0.49927,0.466,0.20816,0.000343709
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e50,31,1.50263,2.02615,1.08735,4.61613,1.3303,1.90572,1.06112,4.29714,0.48641,0.5696,0.53424,0.31147,0.00031683316666666667
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e50,32,1.44817,1.94242,1.06518,4.45577,1.30642,1.85246,1.05989,4.21877,0.50544,0.56261,0.54589,0.33281,0.00029050033333333333
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e50,33,1.56595,1.98139,1.08801,4.63535,1.31269,1.85458,1.05979,4.22706,0.52268,0.55506,0.55232,0.33044,0.0002648151666666667
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e50,34,1.48227,1.90163,1.05732,4.4412199999999995,1.41716,1.95145,1.08454,4.45315,0.49706,0.5633,0.53559,0.27957,0.00023987883333333334
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e50,35,1.4528,1.95063,1.05331,4.45674,1.45101,1.98651,1.09195,4.52947,0.48441,0.56565,0.52964,0.26066,0.00021578933333333335
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e50,36,1.45041,1.9373,1.06536,4.45307,1.3752,1.89909,1.07149,4.3457799999999995,0.50865,0.55967,0.54765,0.29381,0.0001926415
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e50,37,1.46626,1.89635,1.0614,4.42401,1.30055,1.81739,1.05278,4.17072,0.51814,0.57948,0.56939,0.33359,0.00017052760000000003
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e50,38,1.46733,1.90538,1.08638,4.45909,1.27796,1.7797,1.04774,4.1054,0.52359,0.58722,0.57761,0.35265,0.0001495341
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e50,39,1.5671,1.91813,1.08635,4.571579999999999,1.27022,1.77084,1.04301,4.08407,0.52388,0.59043,0.58126,0.35462,0.00012974471666666665
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e50,40,1.4536,1.85796,1.08214,4.3937,1.30885,1.80635,1.05335,4.16855,0.52916,0.58203,0.5813,0.34013,0.00011123633333333332
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e50,41,1.40118,1.86135,1.07354,4.336069999999999,1.41555,1.90016,1.07826,4.39397,0.50841,0.57676,0.55937,0.29645,9.408320000000001e-05
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e50,42,1.41406,1.90171,1.09716,4.41293,1.46733,1.95515,1.09049,4.51297,0.49814,0.57081,0.5462,0.27697,7.835191666666667e-05
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e50,43,1.3938,1.87884,1.1127,4.38534,1.43884,1.94897,1.08188,4.46969,0.5189,0.55733,0.54707,0.28386,6.410538333333333e-05
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e50,44,1.3289,1.82728,1.05786,4.21404,1.3788,1.91192,1.06715,4.35787,0.51999,0.56625,0.55791,0.30632,5.139953333333334e-05
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e50,45,1.38479,1.87196,1.07359,4.3303400000000005,1.34785,1.88727,1.05845,4.29357,0.50812,0.57966,0.56332,0.31856,4.028455e-05
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e50,46,1.37595,1.87461,1.08087,4.33143,1.34898,1.89278,1.05893,4.30069,0.50046,0.5827,0.56229,0.31809,3.08043e-05
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e50,47,1.4118,1.86254,1.07839,4.35273,1.35101,1.89923,1.05964,4.30988,0.49927,0.58298,0.56193,0.31653,2.2996183333333332e-05
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e50,48,1.39974,1.85384,1.07427,4.32785,1.35779,1.90643,1.06177,4.32599,0.50425,0.58312,0.55892,0.31392,1.6891018333333334e-05
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e50,49,1.36792,1.8387,1.07989,4.28651,1.37161,1.91918,1.06555,4.35634,0.50672,0.58208,0.55677,0.30758,1.2512884999999999e-05
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e50,50,1.3718,1.84385,1.07416,4.28981,1.36858,1.9105,1.06479,4.34387,0.50934,0.57939,0.5602,0.30964,9.879111666666666e-06
