dataset,method,run_id,epoch,train_box_loss,train_cls_loss,train_dfl_loss,train_loss,val_box_loss,val_cls_loss,val_dfl_loss,val_loss,precision,recall,map50,map50_95,learning_rate
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e75,26,1.52289,1.99192,1.07278,4.58759,1.44653,2.04079,1.08835,4.57567,0.40901,0.5369,0.48361,0.24678,0.00067725
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e75,27,1.48539,1.99096,1.09436,4.57071,1.33413,1.92025,1.06431,4.31869,0.44719,0.56889,0.51954,0.29898,0.0006608986666666667
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e75,28,1.48702,1.99161,1.09462,4.57325,1.42058,1.95768,1.08813,4.4663900000000005,0.46299,0.57827,0.5204,0.28251,0.0006441848333333333
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e75,29,1.48997,1.95396,1.07752,4.52145,1.45927,1.97127,1.09154,4.52208,0.47787,0.57394,0.53221,0.27199,0.0006271380000000001
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e75,30,1.43852,1.9074,1.06075,4.40667,1.31578,1.85614,1.05856,4.23048,0.51166,0.58306,0.55963,0.33231,0.0006097888333333333
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e75,31,1.46984,1.90354,1.07462,4.448,1.30188,1.79815,1.05727,4.157299999999999,0.55231,0.5767,0.57819,0.35361,0.0005921668333333333
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e75,32,1.44824,1.84276,1.0563,4.3473,1.61868,2.03547,1.13756,4.79171,0.47458,0.55053,0.5242,0.23894,0.0005743036666666666
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e75,33,1.44281,1.8756,1.04755,4.36596,1.79839,2.2705,1.17548,5.24437,0.411,0.46142,0.42541,0.15766,0.0005562305000000001
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e75,34,1.4647,1.82968,1.05212,4.3465,1.50151,1.95033,1.08973,4.54157,0.48592,0.55216,0.54127,0.26912,0.0005379785
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e75,35,1.52381,1.85984,1.0724,4.45605,1.49191,1.90424,1.0882,4.48435,0.49544,0.57703,0.56242,0.28067,0.00051958
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e75,36,1.465,1.78925,1.0634,4.3176499999999995,1.71797,2.01005,1.15911,4.88713,0.49812,0.55796,0.54451,0.21975,0.0005010676666666666
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e75,37,1.44317,1.76952,1.05044,4.26313,1.50394,1.81269,1.10504,4.42167,0.59902,0.58295,0.6207,0.30818,0.000482473
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e75,38,1.45108,1.77848,1.07763,4.30719,1.25276,1.66479,1.04318,3.9607300000000003,0.63129,0.60783,0.64653,0.40412,0.0004638295
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e75,39,1.58195,1.78715,1.08185,4.45095,1.42555,1.76169,1.0843,4.27154,0.62293,0.59204,0.63274,0.33674,0.00044517049999999995
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e75,40,1.38974,1.71179,1.06259,4.16412,1.76335,1.98045,1.17542,4.91922,0.56433,0.54475,0.54971,0.21755,0.00042652699999999995
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e75,41,1.41786,1.74423,1.03327,4.19536,1.54638,1.7847,1.11198,4.44306,0.58828,0.61289,0.62454,0.30435,0.00040793233333333333
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e75,42,1.40358,1.71023,1.04066,4.15447,1.31226,1.63855,1.04925,4.0000599999999995,0.60624,0.6421,0.66109,0.38854,0.00038941999999999997
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e75,43,1.39358,1.70903,1.06737,4.169980000000001,1.23354,1.58712,1.03165,3.85231,0.61135,0.65332,0.66376,0.42048,0.0003710215
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e75,44,1.42832,1.6859,1.0644,4.1786200000000004,1.25325,1.5983,1.03468,3.8862300000000003,0.62708,0.63568,0.66487,0.41195,0.00035276949999999996
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e75,45,1.42484,1.65026,1.04116,4.1162600000000005,1.33854,1.6489,1.04994,4.037380000000001,0.61173,0.64043,0.65854,0.37361,0.00033469633333333337
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e75,46,1.36338,1.68646,1.0258,4.07564,1.37617,1.65432,1.05659,4.08708,0.60452,0.65148,0.65898,0.36242,0.00031683316666666667
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e75,47,1.42688,1.72804,1.05108,4.2059999999999995,1.25683,1.57954,1.03044,3.8668099999999996,0.63062,0.64756,0.67754,0.41369,0.00029921116666666665
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e75,48,1.3523,1.62762,1.03084,4.010759999999999,1.24909,1.55169,1.03643,3.83721,0.64944,0.62991,0.67487,0.42161,0.00028186199999999997
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e75,49,1.31869,1.64571,1.01694,3.98134,1.23802,1.54186,1.03137,3.81125,0.63609,0.64831,0.67643,0.42605,0.0002648151666666667
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e75,50,1.35195,1.55848,1.03543,3.9458599999999997,1.24344,1.54939,1.02749,3.8203200000000006,0.63469,0.64372,0.68606,0.42786,0.00024810133333333335
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e75,51,1.33941,1.59309,1.03009,3.96259,1.27039,1.555,1.03179,3.8571799999999996,0.66022,0.62317,0.68803,0.41917,0.00023175
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e75,52,1.35614,1.59304,1.03491,3.98409,1.24598,1.53402,1.02841,3.8084100000000003,0.64174,0.63784,0.69003,0.43138,0.00021578933333333335
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e75,53,1.34674,1.60819,1.03841,3.99334,1.25033,1.53829,1.03467,3.82329,0.64899,0.63906,0.68923,0.43112,0.00020024716666666666
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e75,54,1.33176,1.56117,1.01796,3.9108899999999998,1.25643,1.53787,1.03747,3.8317699999999997,0.64742,0.64615,0.69061,0.42856,0.00018515083333333333
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e75,55,1.33744,1.64376,1.02642,4.00762,1.27512,1.53149,1.03986,3.84647,0.66289,0.63464,0.69448,0.42317,0.00017052760000000003
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e75,56,1.32252,1.58503,1.03834,3.9458899999999995,1.32699,1.55326,1.05096,3.93121,0.65976,0.63277,0.69134,0.40182,0.00015640203333333334
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e75,57,1.43037,1.65977,1.05121,4.14135,1.30164,1.53607,1.04426,3.88197,0.6654,0.63034,0.69386,0.41426,0.00014280021666666668
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e75,58,1.33818,1.54226,1.00807,3.88851,1.23489,1.49784,1.02812,3.76085,0.67571,0.63813,0.70712,0.44208,0.00012974471666666665
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e75,59,1.36385,1.57468,1.01982,3.9583500000000003,1.21303,1.48022,1.02336,3.71661,0.6602,0.65989,0.71362,0.45427,0.00011725845000000001
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e75,60,1.35339,1.58073,1.03305,3.9671700000000003,1.21879,1.47997,1.02292,3.72168,0.66962,0.66648,0.71703,0.45482,0.00010536481666666667
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e75,61,1.3027,1.59275,1.02756,3.9230100000000006,1.22084,1.47933,1.02427,3.72444,0.67953,0.66614,0.7196,0.45657,9.408320000000001e-05
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e75,62,1.37584,1.5818,1.03853,3.99617,1.21623,1.46889,1.02406,3.70918,0.66823,0.67781,0.7225,0.46017,8.34336e-05
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e75,63,1.3575,1.52759,1.02548,3.91057,1.22357,1.46969,1.02548,3.71874,0.67714,0.68082,0.72335,0.45894,7.343521666666667e-05
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e75,64,1.38473,1.56968,1.02177,3.9761800000000003,1.24435,1.47523,1.03004,3.74962,0.67684,0.67874,0.72602,0.45027,6.410538333333333e-05
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e75,65,1.30224,1.51164,1.00738,3.82126,1.28259,1.49525,1.03926,3.8171,0.67414,0.68028,0.72312,0.43463,5.546041666666666e-05
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e75,66,1.29394,1.5359,1.05638,3.88622,1.35843,1.54942,1.05707,3.9649199999999998,0.65601,0.68085,0.7108,0.39987,4.7515499999999996e-05
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e75,67,1.31398,1.53643,1.03978,3.89019,1.40314,1.58805,1.06944,4.06063,0.66134,0.67131,0.70301,0.38041,4.028455e-05
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e75,68,1.28194,1.54806,1.04403,3.8740300000000003,1.42906,1.61504,1.07661,4.120710000000001,0.65436,0.66617,0.69663,0.3674,3.378031666666667e-05
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e75,69,1.30175,1.49239,1.04921,3.84335,1.42221,1.62006,1.07537,4.11764,0.65188,0.67179,0.69666,0.37034,2.8014133333333337e-05
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e75,70,1.28416,1.53811,1.04086,3.86313,1.43545,1.63235,1.07858,4.146380000000001,0.65187,0.66886,0.69497,0.36661,2.2996183333333332e-05
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e75,71,1.33853,1.5755,1.04371,3.95774,1.39431,1.61452,1.06753,4.076359999999999,0.66,0.66538,0.69836,0.38179,1.8735216666666666e-05
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e75,72,1.25827,1.50022,1.03814,3.7966300000000004,1.41563,1.63177,1.0732,4.1206,0.65385,0.66937,0.69566,0.37442,1.5238796666666668e-05
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e75,73,1.31713,1.55318,1.05103,3.92134,1.43067,1.64223,1.07823,4.15113,0.64801,0.6639,0.692,0.36896,1.2512884999999999e-05
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e75,74,1.23435,1.49915,1.02246,3.75596,1.43685,1.64484,1.08027,4.1619600000000005,0.65285,0.65854,0.69254,0.3663,1.0562403333333335e-05
DeepPCB,V-PEFT,deeppcb_vpeft_seed824_e75,75,1.24481,1.53395,1.04102,3.81978,1.44532,1.65559,1.0836,4.1845099999999995,0.65182,0.65637,0.68651,0.36356,9.39078e-06
